hebrew_word,lemma,transliteration,english_translation,parsing_abbreviation,strongs_number,book,chapter,ordinal
וּ֝בַלַּ֗יְלָה,H3915,"ū·ḇal·lay·lāh,",and in the night,"Conj‑w, Prep‑b, Art | N‑ms",H3915,Job,24,3904
יְהִ֣י,H1961,yə·hî,he is,V‑Qal‑Imperf.Jus‑3ms,H1961,Job,24,3905
כַגַּנָּֽב׃,H1590,ḵag·gan·nāḇ.,like a thief,"Prep‑k, Art | N‑ms",H1590,Job,24,3906
נֹאֵ֨ף ׀,H5003,nō·’êp̄,of the adulterer,V‑Qal‑Prtcpl‑ms,H5003,Job,24,3907
שָׁ֤מְרָֽה,H8104,šā·mə·rāh,waits for,V‑Qal‑Perf‑3fs,H8104,Job,24,3908
נֶ֣שֶׁף,H5399,ne·šep̄,the twilight,N‑ms,H5399,Job,24,3909
לֵ֭אמֹר,H559,lê·mōr,Saying,Prep‑l | V‑Qal‑Inf,H559,Job,24,3910
לֹא־,H3808,lō-,No,Adv‑NegPrt,H3808,Job,24,3911
תְשׁוּרֵ֣נִי,H7789,ṯə·šū·rê·nî,will see me,V‑Qal‑Imperf‑3fs | 1cs,H7789,Job,24,3912
עָ֑יִן,H5869,‘ā·yin;,eye,N‑cs,H5869,Job,24,3913
וְסֵ֖תֶר,H5643,wə·sê·ṯer,and he disguises,Conj‑w | N‑msc,H5643,Job,24,3914
פָּנִ֣ים,H6440,pā·nîm,[his] face,N‑mp,H6440,Job,24,3915
יָשִֽׂים׃,H7760,yā·śîm.,and disguises,V‑Qal‑Imperf‑3ms,H7760,Job,24,3916
בַּחֹ֗שֶׁךְ,H2822,"ba·ḥō·šeḵ,",in the dark,"Prep‑b, Art | N‑ms",H2822,Job,24,3917
בָּ֫תִּ֥ים,H1004,bāt·tîm,houses,N‑mp,H1004,Job,24,3918
יוֹמָ֥ם,H3119,yō·w·mām,in the daytime,Adv,H3119,Job,24,3919
חִתְּמוּ־,H2856,ḥit·tə·mū-,which they marked,V‑Piel‑Perf‑3cp,H2856,Job,24,3920
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,24,3921
יָ֥דְעוּ,H3045,yā·ḏə·‘ū,they do know,V‑Qal‑Perf‑3cp,H3045,Job,24,3922
אֽוֹר׃,H216,’ō·wr.,the light,N‑cs,H216,Job,24,3923
יַחְדָּ֨ו ׀,H3162,yaḥ·dāw,is the same,Adv,H3162,Job,24,3924
בֹּ֣קֶר,H1242,bō·qer,the morning,N‑ms,H1242,Job,24,3925
צַלְמָ֑וֶת,H6757,ṣal·mā·weṯ;,as the shadow of death,N‑ms,H6757,Job,24,3926
כִּֽי־,H3588,kî-,if,Conj,H3588,Job,24,3927
יַ֝כִּ֗יר,H5234,"yak·kîr,",[someone] recognizes [them],V‑Hifil‑Imperf‑3ms,H5234,Job,24,3928
בַּלְה֥וֹת,H1091,bal·hō·wṯ,[They are in] the terrors,N‑fpc,H1091,Job,24,3929
צַלְמָֽוֶת׃,H6757,ṣal·mā·weṯ.,of the shadow of death,N‑ms,H6757,Job,24,3930
ה֤וּא ׀,H1931,hū,He [should be],Pro‑3ms,H1931,Job,24,3931
עַל־,H5921,‘al-,on,Prep,H5921,Job,24,3932
פְּנֵי־,H6440,pə·nê-,the face,N‑mpc,H6440,Job,24,3933
מַ֗יִם,H4325,"ma·yim,",of the waters,N‑mp,H4325,Job,24,3934
תְּקֻלַּ֣ל,H7043,tə·qul·lal,[should be] cursed,V‑Pual‑Imperf‑3fs,H7043,Job,24,3935
חֶלְקָתָ֣ם,H2513,ḥel·qā·ṯām,their portion,N‑fsc | 3mp,H2513,Job,24,3936
בָּאָ֑רֶץ,H776,bā·’ā·reṣ;,in the earth,"Prep‑b, Art | N‑fs",H776,Job,24,3937
לֹֽא־,H3808,lō-,[So that] no [one],Adv‑NegPrt,H3808,Job,24,3938
יִ֝פְנֶה,H6437,yip̄·neh,[would] turn,V‑Qal‑Imperf‑3ms,H6437,Job,24,3939
דֶּ֣רֶךְ,H1870,de·reḵ,into the way,N‑csc,H1870,Job,24,3940
כְּרָמִֽים׃,H3754,kə·rā·mîm.,of their vineyards,N‑mp,H3754,Job,24,3941
גַם־,H1571,ḡam-,and,Conj,H1571,Job,24,3942
חֹ֗ם,H2527,"ḥōm,",heat,N‑ms,H2527,Job,24,3943
יִגְזְל֥וּ,H1497,yiḡ·zə·lū,consume,V‑Qal‑Imperf‑3mp,H1497,Job,24,3944
מֵֽימֵי־,H4325,mê·mê-,the waters,N‑mpc,H4325,Job,24,3945
שֶׁ֗לֶג,H7950,"še·leḡ,",snow,N‑ms,H7950,Job,24,3946
שְׁא֣וֹל,H7585,šə·’ō·wl,[So] the grave,N‑csc,H7585,Job,24,3947
חָטָֽאוּ׃,H2398,ḥā·ṭā·’ū.,[consumes those who] have sinned,V‑Qal‑Perf‑3cp,H2398,Job,24,3948
רֶ֨חֶם ׀,H7358,re·ḥem,the womb,N‑ms,H7358,Job,24,3949
מְתָ֘ק֤וֹ,H4988,mə·ṯā·qōw,[should] feed sweetly on him,V‑Qal‑Perf‑3ms | 3ms,H4988,Job,24,3950
רִמָּ֗ה,H7415,"rim·māh,",the worm,N‑fs,H7415,Job,24,3951
ע֥וֹד,H5750,‘ō·wḏ,more,Adv,H5750,Job,24,3952
לֹֽא־,H3808,lō-,no,Adv‑NegPrt,H3808,Job,24,3953
יִזָּכֵ֑ר,H2142,yiz·zā·ḵêr;,He [should] be remembered,V‑Nifal‑Imperf‑3ms,H2142,Job,24,3954
וַתִּשָּׁבֵ֖ר,H7665,wat·tiš·šā·ḇêr,and [should] be broken,Conj‑w | V‑Nifal‑ConsecImperf‑3fs,H7665,Job,24,3955
כָּעֵ֣ץ,H6086,kā·‘êṣ,like a tree,"Prep‑k, Art | N‑ms",H6086,Job,24,3956
עַוְלָֽה׃,H5766,‘aw·lāh.,wickedness,N‑fs,H5766,Job,24,3957
עֲ֭קָרָה,H6135,‘ă·qā·rāh,on the barren,Adj‑fs,H6135,Job,24,3958
לֹ֣א,H3808,lō,not,Adv‑NegPrt,H3808,Job,24,3959
תֵלֵ֑ד,H3205,ṯê·lêḏ;,[who] do bear,V‑Qal‑Imperf‑3fs,H3205,Job,24,3960
וְ֝אַלְמָנָ֗ה,H490,"wə·’al·mā·nāh,",and for the widow,Conj‑w | N‑fs,H490,Job,24,3961
לֹ֣א,H3808,lō,no,Adv‑NegPrt,H3808,Job,24,3962
יְיֵטִֽיב׃,H3190,yə·yê·ṭîḇ.,does good,V‑Hifil‑Imperf‑3ms,H3190,Job,24,3963
אַבִּירִ֣ים,H47,’ab·bî·rîm,the mighty,Adj‑mp,H47,Job,24,3964
בְּכֹח֑וֹ,H3581,bə·ḵō·ḥōw;,with His power,Prep‑b | N‑msc | 3ms,H3581,Job,24,3965
יָ֝ק֗וּם,H6965,"yā·qūm,",He rises up,V‑Qal‑Imperf‑3ms,H6965,Job,24,3966
וְֽלֹא־,H3808,wə·lō-,but no [man],Conj‑w | Adv‑NegPrt,H3808,Job,24,3967
יַאֲמִ֥ין,H539,ya·’ă·mîn,is sure,V‑Hifil‑Imperf‑3ms,H539,Job,24,3968
בַּֽחַיִּֽין׃,H2416,ba·ḥay·yîn.,of life,"Prep‑b, Art | N‑mp",H2416,Job,24,3969
לָ֭בֶטַח,H983,lā·ḇe·ṭaḥ,security,Prep‑l | N‑ms,H983,Job,24,3970
וְיִשָּׁעֵ֑ן,H8172,wə·yiš·šā·‘ên;,and they rely [on it],Conj‑w | V‑Nifal‑ConjImperf‑3ms,H8172,Job,24,3971
וְ֝עֵינֵ֗יהוּ,H5869,"wə·‘ê·nê·hū,",and yet His eyes [are],Conj‑w | N‑cdc | 3ms,H5869,Job,24,3972
עַל־,H5921,‘al-,on,Prep,H5921,Job,24,3973
דַּרְכֵיהֶֽם׃,H1870,dar·ḵê·hem.,their ways,N‑cpc | 3mp,H1870,Job,24,3974
מְּעַ֨ט ׀,H4592,mə·‘aṭ,for a little while,Adj‑ms,H4592,Job,24,3975
וְֽאֵינֶ֗נּוּ,H369,"wə·’ê·nen·nū,",and they [are] no [more],Conj‑w | Adv | 3ms,H369,Job,24,3976
וְֽהֻמְּכ֗וּ,H4355,"wə·hum·mə·ḵū,",and they are brought low,Conj‑w | V‑Hofal‑ConjPerf‑3cp,H4355,Job,24,3977
כַּכֹּ֥ל,H3605,kak·kōl,like all [others],"Prep‑k, Art | N‑ms",H3605,Job,24,3978
יִקָּפְצ֑וּן,H7092,yiq·qā·p̄ə·ṣūn;,they are taken out of the way,V‑Nifal‑Imperf‑3mp | Pn,H7092,Job,24,3979
וּכְרֹ֖אשׁ,H7218,ū·ḵə·rōš,and like the heads,"Conj‑w, Prep‑k | N‑msc",H7218,Job,24,3980
שִׁבֹּ֣לֶת,H7641,šib·bō·leṯ,of grain,N‑fs,H7641,Job,24,3981
יִמָּֽלוּ׃,H5243,yim·mā·lū.,they dry out,V‑Qal‑Imperf‑3mp,H5243,Job,24,3982
לֹ֣א,H3808,lō,[it is] not [so],Adv‑NegPrt,H3808,Job,24,3983
אֵ֭פוֹ,H645,’ê·p̄ōw,-,Conj,H645,Job,24,3984
מִ֣י,H4310,mî,who,Interrog,H4310,Job,24,3985
יַכְזִיבֵ֑נִי,H3576,yaḵ·zî·ḇê·nî;,will prove me a liar,V‑Hifil‑Imperf‑3ms | 1cs,H3576,Job,24,3986
וְיָשֵׂ֥ם,H7760,wə·yā·śêm,and make worth,Conj‑w | V‑Qal‑ConjImperf.Jus‑3ms,H7760,Job,24,3987
לְ֝אַ֗ל,H408,"lə·’al,",nothing,Prep‑l | Adv,H408,Job,24,3988
מִלָּתִֽי׃,H4405,mil·lā·ṯî.,my speech,N‑fsc | 1cs,H4405,Job,24,3989
בִּלְדַּ֥ד,H1085,bil·daḏ,Bildad,N‑proper‑ms,H1085,Job,25,3990
הַשֻּׁחִ֗י,H7747,"haš·šu·ḥî,",the Shuhite,Art | N‑proper‑ms,H7747,Job,25,3991
וַיֹּאמַֽר׃,H559,way·yō·mar.,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Job,25,3992
וָפַ֣חַד,H6343,wā·p̄a·ḥaḏ,and fear [belong],Conj‑w | N‑ms,H6343,Job,25,3993
עִמּ֑וֹ,H5973,‘im·mōw;,to Him,Prep | 3ms,H5973,Job,25,3994
עֹשֶׂ֥ה,H6213,‘ō·śeh,He makes,V‑Qal‑Prtcpl‑ms,H6213,Job,25,3995
שָׁ֝ל֗וֹם,H7965,"lō·wm,",peace,N‑ms,H7965,Job,25,3996
בִּמְרוֹמָֽיו׃,H4791,bim·rō·w·māw.,in His high places,Prep‑b | N‑mpc | 3ms,H4791,Job,25,3997
מִ֭סְפָּר,H4557,mis·pār,any number,N‑ms,H4557,Job,25,3998
לִגְדוּדָ֑יו,H1416,liḡ·ḏū·ḏāw;,to His armies,Prep‑l | N‑mpc | 3ms,H1416,Job,25,3999
וְעַל־,H5921,wə·‘al-,and Upon,Conj‑w | Prep,H5921,Job,25,4000
מִ֝֗י,H4310,"mî,",whom,Interrog,H4310,Job,25,4001
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,25,4002
יָק֥וּם,H6965,yā·qūm,does rise,V‑Qal‑Imperf‑3ms,H6965,Job,25,4003
אוֹרֵֽהוּ׃,H216,’ō·w·rê·hū.,His light,N‑csc | 3ms,H216,Job,25,4004
יִּצְדַּ֣ק,H6663,yiṣ·daq,can be righteous,V‑Qal‑Imperf‑3ms,H6663,Job,25,4005
אֱנ֣וֹשׁ,H582,’ĕ·nō·wōš,man,N‑ms,H582,Job,25,4006
עִם־,H5973,‘im-,before,Prep,H5973,Job,25,4007
אֵ֑ל,H410,’êl;,God,N‑ms,H410,Job,25,4008
וּמַה־,H4100,ū·mah-,Or what,Conj‑w | Interrog,H4100,Job,25,4009
יִּ֝זְכֶּ֗ה,H2135,"yiz·keh,",can be pure,V‑Qal‑Imperf‑3ms,H2135,Job,25,4010
יְל֣וּד,H3205,yə·lūḏ,[that is] born,V‑Qal‑QalPassPrtcpl‑msc,H3205,Job,25,4011
אִשָּֽׁה׃,H802,’iš·šāh.,of a woman,N‑fs,H802,Job,25,4012
עַד־,H5704,‘aḏ-,even,Prep,H5704,Job,25,4013
יָ֭רֵחַ,H3394,yā·rê·aḥ,the moon,N‑ms,H3394,Job,25,4014
וְלֹ֣א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Job,25,4015
יַאֲהִ֑יל,H166,ya·’ă·hîl;,does shine,V‑Hifil‑Imperf‑3ms,H166,Job,25,4016
וְ֝כוֹכָבִ֗ים,H3556,"wə·ḵō·w·ḵā·ḇîm,",and the stars,Conj‑w | N‑mp,H3556,Job,25,4017
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,25,4018
זַכּ֥וּ,H2141,zak·kū,are pure,V‑Qal‑Perf‑3cp,H2141,Job,25,4019
בְעֵינָֽיו׃,H5869,ḇə·‘ê·nāw.,in His sight,Prep‑b | N‑cdc | 3ms,H5869,Job,25,4020
כִּֽי־,H3588,kî-,how much less,Conj,H3588,Job,25,4021
אֱנ֣וֹשׁ,H582,’ĕ·nō·wōš,man,N‑ms,H582,Job,25,4022
רִמָּ֑ה,H7415,rim·māh;,[who is] a maggot,N‑fs,H7415,Job,25,4023
וּבֶן־,H1121,ū·ḇen-,and a son,Conj‑w | N‑msc,H1121,Job,25,4024
אָ֝דָ֗ם,H120,"’ā·ḏām,",of man,N‑ms,H120,Job,25,4025
תּוֹלֵעָֽה׃,H8438,tō·w·lê·‘āh.,[who is] a worm,N‑fs,H8438,Job,25,4026
אִיּ֗וֹב,H347,"’î·yō·wḇ,",Job,N‑proper‑ms,H347,Job,26,4027
וַיֹּאמַֽר׃,H559,way·yō·mar.,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Job,26,4028
עָזַ֥רְתָּ,H5826,‘ā·zar·tā,have you helped [him who is],V‑Qal‑Perf‑2ms,H5826,Job,26,4029
לְלֹא־,H3808,lə·lō-,without,Prep‑l | Adv‑NegPrt,H3808,Job,26,4030
כֹ֑חַ,H3581,ḵō·aḥ;,power,N‑ms,H3581,Job,26,4031
ה֝וֹשַׁ֗עְתָּ,H3467,"hō·wō·ša‘·tā,",[How] have you saved,V‑Hifil‑Perf‑2ms,H3467,Job,26,4032
זְר֣וֹעַ,H2220,zə·rō·w·a‘,the arm [that has],N‑fs,H2220,Job,26,4033
לֹא־,H3808,lō-,no,Adv‑NegPrt,H3808,Job,26,4034
עֹֽז׃,H5797,‘ōz.,strength,N‑ms,H5797,Job,26,4035
יָּ֭עַצְתָּ,H3289,yā·‘aṣ·tā,have you counseled,V‑Qal‑Perf‑2ms,H3289,Job,26,4036
לְלֹ֣א,H3808,lə·lō,no,Prep‑l | Adv‑NegPrt,H3808,Job,26,4037
חָכְמָ֑ה,H2451,ḥāḵ·māh,[one who has] wisdom,N‑fs,H2451,Job,26,4038
וְ֝תוּשִׁיָּ֗ה,H8454,"wə·ṯū·šî·yāh,",and sound advice,Conj‑w | N‑fs,H8454,Job,26,4039
לָרֹ֥ב,H7230,lā·rōḇ,to many,"Prep‑l, Art | N‑ms",H7230,Job,26,4040
הוֹדָֽעְתָּ׃,H3045,hō·w·ḏā·‘ə·tā.,[how] have you declared,V‑Hifil‑Perf‑2ms,H3045,Job,26,4041
מִ֭י,H4310,mî,whom,Interrog,H4310,Job,26,4042
הִגַּ֣דְתָּ,H5046,hig·gaḏ·tā,have you uttered,V‑Hifil‑Perf‑2ms,H5046,Job,26,4043
מִלִּ֑ין,H4405,mil·lîn;,words,N‑fp,H4405,Job,26,4044
וְנִשְׁמַת־,H5397,wə·niš·maṯ-,and the spirit,Conj‑w | N‑fsc,H5397,Job,26,4045
מִ֝י,H4310,mî,of whom,Interrog,H4310,Job,26,4046
יָצְאָ֥ה,H3318,yā·ṣə·’āh,came,V‑Qal‑Perf‑3fs,H3318,Job,26,4047
מִמֶּֽךָּ׃,H4480,mim·me·kā.,from you,Prep | 2ms,H4480,Job,26,4048
יְחוֹלָ֑לוּ,H2342,yə·ḥō·w·lā·lū;,tremble,V‑Pual‑Imperf‑3mp,H2342,Job,26,4049
מִתַּ֥חַת,H8478,mit·ta·ḥaṯ,Those under,Prep‑m,H8478,Job,26,4050
מַ֝֗יִם,H4325,"ma·yim,",the waters,N‑mp,H4325,Job,26,4051
וְשֹׁכְנֵיהֶֽם׃,H7931,wə·šō·ḵə·nê·hem.,and those inhabiting them,Conj‑w | V‑Qal‑Prtcpl‑mpc | 3mp,H7931,Job,26,4052
שְׁא֣וֹל,H7585,šə·’ō·wl,Sheol [is],N‑cs,H7585,Job,26,4053
נֶגְדּ֑וֹ,H5048,neḡ·dōw;,before Him,Prep | 3ms,H5048,Job,26,4054
וְאֵ֥ין,H369,wə·’ên,and no,Conj‑w | Adv,H369,Job,26,4055
כְּ֝ס֗וּת,H3682,"kə·sūṯ,",has covering,N‑fs,H3682,Job,26,4056
לָֽאֲבַדּֽוֹן׃,H11,lā·’ă·ḇad·dō·wn.,Destruction,"Prep‑l, Art | N‑ms",H11,Job,26,4057
צָפ֣וֹן,H6828,ṣā·p̄ō·wn,the north,N‑fs,H6828,Job,26,4058
עַל־,H5921,‘al-,over,Prep,H5921,Job,26,4059
תֹּ֑הוּ,H8414,tō·hū;,the empty space,N‑ms,H8414,Job,26,4060
תֹּ֥לֶה,H8518,tō·leh,[He] hangs,V‑Qal‑Prtcpl‑ms,H8518,Job,26,4061
אֶ֝֗רֶץ,H776,"’e·reṣ,",earth,N‑fs,H776,Job,26,4062
עַל־,H5921,‘al-,on,Prep,H5921,Job,26,4063
בְּלִי־,H1099,bə·lî-,nothing,Adv,H1099,Job,26,4064
מָֽה׃,H4100,māh.,what [is],Interrog,H4100,Job,26,4065
מַ֥יִם,H4325,ma·yim,the water,N‑mp,H4325,Job,26,4066
בְּעָבָ֑יו,H5645,bə·‘ā·ḇāw;,in His thick clouds,Prep‑b | N‑cpc | 3ms,H5645,Job,26,4067
וְלֹא־,H3808,wə·lō-,and yet not,Conj‑w | Adv‑NegPrt,H3808,Job,26,4068
נִבְקַ֖ע,H1234,niḇ·qa‘,are broken,V‑Nifal‑Perf‑3ms,H1234,Job,26,4069
עָנָ֣ן,H6051,‘ā·nān,the clouds,N‑ms,H6051,Job,26,4070
תַּחְתָּֽם׃,H8478,taḥ·tām.,under it,Prep | 3mp,H8478,Job,26,4071
פְּנֵי־,H6440,pə·nê-,the face,N‑mpc,H6440,Job,26,4072
כִסֵּ֑ה,H3678,ḵis·sêh;,of [His] throne,N‑ms,H3678,Job,26,4073
פַּרְשֵׁ֖ז,H6576,par·šêz,[And] spreads,V‑Piel‑InfAbs,H6576,Job,26,4074
עָלָ֣יו,H5921,‘ā·lāw,over it,Prep | 3ms,H5921,Job,26,4075
עֲנָנֽוֹ׃,H6051,‘ă·nā·nōw.,His cloud,N‑msc | 3ms,H6051,Job,26,4076
חָ֭ג,H2328,ḥāḡ,He drew,V‑Qal‑Perf‑3ms,H2328,Job,26,4077
עַל־,H5921,‘al-,on,Prep,H5921,Job,26,4078
פְּנֵי־,H6440,pə·nê-,the face,N‑mpc,H6440,Job,26,4079
מָ֑יִם,H4325,mā·yim;,of the waters,N‑mp,H4325,Job,26,4080
עַד־,H5704,‘aḏ-,at,Prep,H5704,Job,26,4081
תַּכְלִ֖ית,H8503,taḵ·lîṯ,the boundary,N‑fsc,H8503,Job,26,4082
א֣וֹר,H216,’ō·wr,Of light,N‑cs,H216,Job,26,4083
עִם־,H5973,‘im-,and,Prep,H5973,Job,26,4084
חֹֽשֶׁךְ׃,H2822,ḥō·šeḵ.,darkness,N‑ms,H2822,Job,26,4085
שָׁמַ֣יִם,H8064,šā·ma·yim,of heaven,N‑mp,H8064,Job,26,4086
יְרוֹפָ֑פוּ,H7322,yə·rō·w·p̄ā·p̄ū;,tremble,V‑Pual‑Imperf‑3mp,H7322,Job,26,4087
וְ֝יִתְמְה֗וּ,H8539,"wə·yiṯ·mə·hū,",and are astonished,Conj‑w | V‑Qal‑ConjImperf‑3mp,H8539,Job,26,4088
מִגַּעֲרָתֽוֹ׃,H1606,mig·ga·‘ă·rā·ṯōw.,at His rebuke,Prep‑m | N‑fsc | 3ms,H1606,Job,26,4089
רָגַ֣ע,H7280,rā·ḡa‘,He stirs up,V‑Qal‑Perf‑3ms,H7280,Job,26,4090
הַיָּ֑ם,H3220,hay·yām;,the sea,Art | N‑ms,H3220,Job,26,4091
(וּ֝בִתְבוּנָת֗וֹ),H8394,"ū·ḇiṯ·ḇū·nā·ṯōw,",and by His understanding,"Conj‑w, Prep‑b | N‑fsc | 3ms",H8394,Job,26,4092
מָ֣חַץ,H4272,mā·ḥaṣ,He breaks up,V‑Qal‑Perf‑3ms,H4272,Job,26,4093
רָֽהַב׃,H7293,rā·haḇ.,the storm,N‑ms,H7293,Job,26,4094
שָׁמַ֣יִם,H8064,šā·ma·yim,the heavens,N‑mp,H8064,Job,26,4095
שִׁפְרָ֑ה,H8235,šip̄·rāh;,He adorned,N‑fs,H8235,Job,26,4096
חֹֽלֲלָ֥ה,H2490,ḥō·lă·lāh,pierced,V‑Piel‑Perf‑3fs,H2490,Job,26,4097
יָ֝ד֗וֹ,H3027,"yā·ḏōw,",His hand,N‑fsc | 3ms,H3027,Job,26,4098
נָחָ֥שׁ,H5175,nā·ḥāš,the serpent,N‑ms,H5175,Job,26,4099
בָּרִֽיחַ׃,H1281,bā·rî·aḥ.,fleeing,Adj‑ms,H1281,Job,26,4100
אֵ֤לֶּה ׀,H428,’êl·leh,these [are],Pro‑cp,H428,Job,26,4101
קְצ֬וֹת,H7098,qə·ṣō·wṯ,the [mere] edges,N‑fpc,H7098,Job,26,4102
(דְּרָכָ֗יו),H1870,"də·rā·ḵāw,",His ways,N‑cpc | 3ms,H1870,Job,26,4103
וּמַה־,H4100,ū·mah-,and how,Conj‑w | Interrog,H4100,Job,26,4104
שֵּׁ֣מֶץ,H8102,šê·meṣ,small,N‑msc,H8102,Job,26,4105
דָּ֭בָר,H1697,dā·ḇār,a whisper,N‑ms,H1697,Job,26,4106
נִשְׁמַע־,H8085,niš·ma‘-,we hear,V‑Qal‑Imperf‑1cp,H8085,Job,26,4107
וְרַ֥עַם,H7482,wə·ra·‘am,but the thunder,Conj‑w | N‑msc,H7482,Job,26,4108
(גְּ֝בוּרוֹתָ֗יו‪‬),H1369,"gə·ḇū·rō·w·ṯāw,",His power,N‑fpc | 3ms,H1369,Job,26,4109
מִ֣י,H4310,mî,who,Interrog,H4310,Job,26,4110
יִתְבּוֹנָֽן׃,H995,yiṯ·bō·w·nān.,can understand,V‑Hitpael‑Imperf‑3ms,H995,Job,26,4111
אִ֭יּוֹב,H347,’î·yō·wḇ,Job,N‑proper‑ms,H347,Job,27,4112
שְׂאֵ֥ת,H5375,śə·’êṯ,continued,V‑Qal‑Inf,H5375,Job,27,4113
מְשָׁל֗וֹ,H4912,"mə·šā·lōw,",his discourse,N‑msc | 3ms,H4912,Job,27,4114
וַיֹּאמַֽר׃,H559,way·yō·mar.,and said,Conj‑w | V‑Qal‑ConsecImperf‑3ms,H559,Job,27,4115
אֵ֭ל,H410,’êl,God,N‑ms,H410,Job,27,4116
הֵסִ֣יר,H5493,hê·sîr,[who] has taken away,V‑Hifil‑Perf‑3ms,H5493,Job,27,4117
מִשְׁפָּטִ֑י,H4941,miš·pā·ṭî;,my justice,N‑msc | 1cs,H4941,Job,27,4118
וְ֝שַׁדַּ֗י,H7706,"wə·šad·day,",and the Almighty,Conj‑w | N‑proper‑ms,H7706,Job,27,4119
הֵמַ֥ר,H4843,hê·mar,[who] has made bitter,V‑Hifil‑Perf‑3ms,H4843,Job,27,4120
נַפְשִֽׁי׃,H5315,nap̄·šî.,my soul,N‑fsc | 1cs,H5315,Job,27,4121
כָל־,H3605,ḵāl,my breath,N‑msc,H3605,Job,27,4122
ע֣וֹד,H5750,‘ō·wḏ,as long as,Adv,H5750,Job,27,4123
נִשְׁמָתִ֣י,H5397,niš·mā·ṯî,and my breath [is],N‑fsc | 1cs,H5397,Job,27,4124
וְר֖וּחַ,H7307,wə·rū·aḥ,and the breath,Conj‑w | N‑csc,H7307,Job,27,4125
אֱל֣וֹהַּ,H433,’ĕ·lō·w·ah,of God,N‑ms,H433,Job,27,4126
בְּאַפִּֽי׃,H639,bə·’ap·pî.,in my nostrils,Prep | N‑msc | 1cs,H639,Job,27,4127
תְּדַבֵּ֣רְנָה,H1696,tə·ḏab·bê·rə·nāh,will speak,V‑Piel‑Imperf‑3fp,H1696,Job,27,4128
שְׂפָתַ֣י,H8193,śə·p̄ā·ṯay,My lips,N‑fdc | 1cs,H8193,Job,27,4129
עַוְלָ֑ה,H5766,‘aw·lāh;,wickedness,N‑fs,H5766,Job,27,4130
וּ֝לְשׁוֹנִ֗י,H3956,"ū·lə·šō·w·nî,",and my tongue,Conj‑w | N‑csc | 1cs,H3956,Job,27,4131
אִם־,H518,’im-,nor,Conj,H518,Job,27,4132
יֶהְגֶּ֥ה,H1897,yeh·geh,utter,V‑Qal‑Imperf‑3ms,H1897,Job,27,4133
רְמִיָּֽה׃,H7423,rə·mî·yāh.,deceit,N‑fs,H7423,Job,27,4134
אִם־,H518,’im-,that,Conj,H518,Job,27,4135
אַצְדִּ֪יק,H6663,’aṣ·dîq,I should say are right,V‑Hifil‑Imperf‑1cs,H6663,Job,27,4136
אֶ֫תְכֶ֥ם,H853,’eṯ·ḵem,you,DirObjM | 2mp,H853,Job,27,4137
עַד־,H5704,‘aḏ-,Till,Prep,H5704,Job,27,4138
אֶגְוָ֑ע,H1478,’eḡ·wā‘;,I die,V‑Qal‑Imperf‑1cs,H1478,Job,27,4139
לֹא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,27,4140
אָסִ֖יר,H5493,’ā·sîr,I will put away,V‑Hifil‑Imperf‑1cs,H5493,Job,27,4141
תֻּמָּתִ֣י,H8538,tum·mā·ṯî,my integrity,N‑fsc | 1cs,H8538,Job,27,4142
מִמֶּֽנִּי׃,H4480,mim·men·nî.,from me,Prep | 1cs,H4480,Job,27,4143
הֶ֭חֱזַקְתִּי,H2388,he·ḥĕ·zaq·tî,I hold fast,V‑Hifil‑Perf‑1cs,H2388,Job,27,4144
וְלֹ֣א,H3808,wə·lō,and not,Conj‑w | Adv‑NegPrt,H3808,Job,27,4145
אַרְפֶּ֑הָ,H7503,’ar·pe·hā;,will let it go,V‑Hifil‑Imperf‑1cs | 3fs,H7503,Job,27,4146
לֹֽא־,H3808,lō-,not,Adv‑NegPrt,H3808,Job,27,4147
יֶחֱרַ֥ף,H2778,ye·ḥĕ·rap̄,shall reproach [me],V‑Qal‑Imperf‑3ms,H2778,Job,27,4148
לְ֝בָבִ֗י,H3824,"lə·ḇā·ḇî,",My heart,N‑msc | 1cs,H3824,Job,27,4149
מִיָּמָֽי׃,H3117,mî·yā·māy.,as long as I live,Prep‑m | N‑mpc | 1cs,H3117,Job,27,4150
כְ֭רָשָׁע,H7563,ḵə·rā·šā‘,like the wicked,Prep‑k | Adj‑ms,H7563,Job,27,4151
אֹ֣יְבִ֑י,H341,’ō·yə·ḇî;,my enemy,V‑Qal‑Prtcpl‑msc | 1cs,H341,Job,27,4152
וּמִתְקוֹמְמִ֥י,H6965,ū·miṯ·qō·wm·mî,and he who rises up against me,Conj‑w | V‑Hitpael‑Prtcpl‑msc | 1cs,H6965,Job,27,4153
כְעַוָּֽל׃,H5767,ḵə·‘aw·wāl.,like the unrighteous,Prep‑k | N‑ms,H5767,Job,27,4154
מַה־,H4100,mah-,what [is],Interrog,H4100,Job,27,4155
